id,category,end_date,has_sought_acoba_advice,is_paid_as_director_of_payer,is_until_further_notice,job_title,link,member,mnis_id,parent_interest_id,payer_is_private_individual,payer_name,payer_nature_of_business,payer_public_address,published,registered,source_archive,start_date,summary,twfy_id,updated_1,updated_2,updated_3,updated_4,updated_5,updated_6,updated_7
7429,Employment and earnings,2024-07-04,,False,True,Office of Conor McGinn MP,https://interests-api.parliament.uk/api/v1/Interests/7429,Anna Turley,4449,,False,IPSA,,"85 Strand, Marylebone WC2R 0DW",2024-08-04,2024-08-02,Apr07_25,,Office of Conor McGinn MP - IPSA,,,,,,,,
8158,Employment and earnings,2024-07-07,,False,True,Clinical Support,https://interests-api.parliament.uk/api/v1/Interests/8158,Lillian Jones,5043,,False,NHS Greater Glasgow and Clyde,,"1345 Govan Road, Glasgow G51 4TF",2024-08-04,2024-08-04,Apr07_25,,Clinical Support - NHS Greater Glasgow and Clyde,,,,,,,,
8606,Employment and earnings,2024-07-08,,False,True,General Manager,https://interests-api.parliament.uk/api/v1/Interests/8606,Jo Platt,4673,,False,Leigh Building Preservation Trust,"A preservation trust, regenerating Leigh Spinners Mill, providing space for small start-ups and social enterprise","Leigh Spinners Mill, Park Lane, Leigh WN7 2LB",2024-08-04,2024-07-31,Apr07_25,,General Manager - Leigh Building Preservation Trust,,,,,,,,
8216,Employment and earnings,2024-07-25,,False,True,Councillor and Cabinet Member,https://interests-api.parliament.uk/api/v1/Interests/8216,Tristan Osborne,5220,,False,Medway Council,Local Authority Council,"Gun Wharf, Dock Road, Chatham, Kent ME4 4TR",2024-08-04,2024-07-30,Apr07_25,,Councillor and Cabinet Member - Medway Council,,,,,,,,
8242,Employment and earnings,2024-07-08,,False,True,Assistant professor,https://interests-api.parliament.uk/api/v1/Interests/8242,Adam Thompson,5044,,False,University of Nottingham,,"Faculty of Engineering, University of Nottingham, Nottingham NG8 1BB",2024-08-04,2024-07-30,Apr07_25,,Assistant professor - University of Nottingham,,,,,,,,
7360,Employment and earnings,,,False,False,Councillor,https://interests-api.parliament.uk/api/v1/Interests/7360,Naushabah Khan,5215,,False,Medway Council,,"Gun Wharf, Dock Road, Chatham ME4 4TR",2024-08-04,2024-08-04,Apr07_25,,Councillor - Medway Council,,,,,,,,
7757,Employment and earnings,2024-07-05,,False,True,Employee,https://interests-api.parliament.uk/api/v1/Interests/7757,Andrew Pakes,5243,,False,Prospect,Trade union,"New Prospect House, 8 Leake Street, London SE1 7NN",2024-08-04,2024-07-29,Apr07_25,,Employee - Prospect,,,,,,,,
8042,Employment and earnings,2024-07-04,,False,True,Employee,https://interests-api.parliament.uk/api/v1/Interests/8042,Bradley Thomas,5186,,False,Baxi Heating UK Limited,Manufacturer of heating and cooling equipment,"Brooks House, Coventry Road, Warwick CV34 4LL",2024-08-04,2024-07-29,Apr07_25,,Employee - Baxi Heating UK Limited,,,,,,,,
10178,Employment and earnings,2024-08-09,,False,True,Employment Solicitor,https://interests-api.parliament.uk/api/v1/Interests/10178,Ben Maguire,5350,,False,Intel Corporation (UK) Ltd,Microchip design and manufacturing,"Pipers Way, Swindon SN3 1RJ",2024-08-04,2024-08-04,Apr07_25,,Employment Solicitor - Intel Corporation (UK) Ltd,,,,,,,,
7346,Employment and earnings,,,False,False,Councillor,https://interests-api.parliament.uk/api/v1/Interests/7346,Deirdre Costigan,5075,,False,London Borough of Ealing,,Ealing Town Hall W5 2BY,2024-08-04,2024-08-01,Apr07_25,,Councillor - London Borough of Ealing,,,,,,,,
7643,Employment and earnings,,,False,False,Local government councillor,https://interests-api.parliament.uk/api/v1/Interests/7643,Ben Coleman,5344,,False,London Borough of Hammersmith & Fulham,London Borough Council,"Town Hall, King Street, Hammersmith, London W6 9JU",2024-08-04,2024-07-31,Apr07_25,,Local government councillor - London Borough of Hammersmith & Fulham,,,,,,,,
8284,Employment and earnings,2024-07-12,,False,True,Councillor and Chief Whip,https://interests-api.parliament.uk/api/v1/Interests/8284,Lloyd Hatton,5217,,False,Camden Council,,"London Borough of Camden, 5 Pancras Square, Kings Cross London, N1C 4AG",2024-08-04,2024-08-04,Apr07_25,,Councillor and Chief Whip - Camden Council,,,,,,,,
10026,Employment and earnings,,,False,False,Councillor,https://interests-api.parliament.uk/api/v1/Interests/10026,Jonathan Davies,5256,,False,Chesterfield Borough Council,Local authority.,"Town Hall, Rose Hill, Chesterfield, Derbyshire S40 1LP.",2024-08-04,2024-08-04,Apr07_25,,Councillor - Chesterfield Borough Council,,,,,,,,
9521,Employment and earnings,2024-10-15,,True,True,Chair of Board of Trustees,https://interests-api.parliament.uk/api/v1/Interests/9521,Michael Payne,5146,,False,Local Government Information Unit,Local government (not-for-profit) membership organisation.,"251-255 Pentonville Road, London N1 9NG",2024-08-04,2024-08-02,Apr07_25,,Chair of Board of Trustees - Local Government Information Unit,,2024-10-12,,,,,,
6186,Employment and earnings,,False,False,False,Chief Executive,https://interests-api.parliament.uk/api/v1/Interests/6186,Andrew George,227,,False,Cornwall Community Land Trust,Charity housing,"The Penwith Centre, Parade St, Penzance TR18 2ES",2024-08-04,2024-08-04,Apr07_25,,Chief Executive - Cornwall Community Land Trust,,,,,,,,
7539,Employment and earnings,2024-08-04,,False,True,Voluntary Services Manager,https://interests-api.parliament.uk/api/v1/Interests/7539,Katrina Murray,5309,,False,NHS Lanarkshire,NHS Board,"Kirklands Hospital, Fallside Road, Bothwell G71 8BB",2024-08-04,2024-08-03,Apr07_25,,Voluntary Services Manager - NHS Lanarkshire,,,,,,,,
8018,Employment and earnings,,,False,False,Unitary  Councillor,https://interests-api.parliament.uk/api/v1/Interests/8018,Emily Darlington,5139,,False,Milton Keynes City Council,,1 Saxon Gate MK9 3EJ,2024-08-04,2024-08-02,Apr07_25,,Unitary  Councillor - Milton Keynes City Council,,,,,,,,
9757,Employment and earnings,2024-07-05,,False,True,Primary Care Communications Manager,https://interests-api.parliament.uk/api/v1/Interests/9757,Josh Newbury,5034,,False,NHS Birmingham and Solihull Integrated Care Board,NHS commissioning organisation,"Alpha Tower, Suffolk Street Queensway, Birmingham B1 1TT",2024-08-04,2024-08-04,Apr07_25,,Primary Care Communications Manager - NHS Birmingham and Solihull Integrated Care Board,,,,,,,,
8277,Employment and earnings,2024-07-05,,False,True,Policy and Campaigns Manager (Head of),https://interests-api.parliament.uk/api/v1/Interests/8277,Lloyd Hatton,5217,,False,Athena Foundation,Not-for-profit,"Acre House, 11/15 William Road, London NW1 3ER",2024-08-04,2024-08-04,Apr07_25,,Policy and Campaigns Manager (Head of) - Athena Foundation,,,,,,,,
7878,Employment and earnings,2024-07-29,,False,True,Councillor,https://interests-api.parliament.uk/api/v1/Interests/7878,Phil Brickell,5128,,False,Manchester City Council,,"City of Manchester, Town Hall, Manchester M60 2JR",2024-08-03,2024-07-30,Apr07_25,,Councillor - Manchester City Council,,,,,,,,
9883,Employment and earnings,,,False,False,Writer,https://interests-api.parliament.uk/api/v1/Interests/9883,Blair McDougall,5076,,True,Subscribers to my newsletter.,This payment is the aggregate subscription payments of around 50 subscribers to my newsletter.,,2024-08-03,2024-08-03,Apr07_25,,Writer - Subscribers to my newsletter.,,,,,,,,
7875,Employment and earnings,2024-07-15,,False,True,NatWest Group PLC,https://interests-api.parliament.uk/api/v1/Interests/7875,Phil Brickell,5128,,False,NatWest Group PLC,,"36 St Andrew Square, Edinburgh EH2 2YB",2024-08-03,2024-08-01,Apr07_25,,NatWest Group PLC - NatWest Group PLC,,,,,,,,
8008,Employment and earnings,2024-07-05,,False,True,Project manager,https://interests-api.parliament.uk/api/v1/Interests/8008,Elaine Stewart,5206,,False,The Zone Initiative Limited,Local charity for children and young people,"12 High Main Street, Dalmellington KA67QN",2024-08-02,2024-08-02,Apr07_25,,Project manager - The Zone Initiative Limited,,,,,,,,
6542,Employment and earnings,2025-01-31,,False,True,Tribunal member for PSA (phone paid services/ofcom),https://interests-api.parliament.uk/api/v1/Interests/6542,Martin Wrigley,5111,,False,PSA - Phone Paid Services Authority,Telecoms regulator,"c/o Ofcom, Riverside House. 2a Southwark Bridge Road, London SE1 9HA",2024-08-02,2024-08-02,Apr07_25,,Tribunal member for PSA (phone paid services/ofcom) - PSA - Phone Paid Services Authority,,2024-11-25,,,,,,
7633,Employment and earnings,,,False,False,Local Authority Councillor,https://interests-api.parliament.uk/api/v1/Interests/7633,Baggy Shanker,5176,,False,Derby City Council,Local Authority,"Council House, Corporation Street, Derby DE1 2FS",2024-08-02,2024-08-02,Apr07_25,2008-05-04,Local Authority Councillor - Derby City Council,,,,,,,,
7629,Employment and earnings,2024-06-30,,False,True,Project Manager,https://interests-api.parliament.uk/api/v1/Interests/7629,Baggy Shanker,5176,,False,Rolls-Royce Civil Aerospace,,"Victory Road, Derby DE24 9HX",2024-08-02,2024-08-02,Apr07_25,,Project Manager - Rolls-Royce Civil Aerospace,,,,,,,,
7008,Employment and earnings,,,False,False,Borough Councillor & Deputy Leader of the Council (Deputy Leader up to 14 October 2024),https://interests-api.parliament.uk/api/v1/Interests/7008,Michael Payne,5146,,False,Gedling Borough Council,,"Civic Centre, Arnot Hill Park, Arnold, Nottingham NG5 6LU",2024-08-02,2024-08-02,Apr07_25,,Borough Councillor & Deputy Leader of the Council (Deputy Leader up to 14 October 2024) - Gedling Borough Council,,2024-11-20,,,,,,
6095,Employment and earnings,2024-07-05,,False,True,Local government officer,https://interests-api.parliament.uk/api/v1/Interests/6095,Maya Ellis,5228,,False,Lancashire County Council,,"County Hall, Preston PR1 8RL",2024-08-02,2024-08-02,Apr07_25,,Local government officer - Lancashire County Council,,,,,,,,
9220,Employment and earnings,2024-09-30,,False,True,External Examiner,https://interests-api.parliament.uk/api/v1/Interests/9220,Dr Scott Arthur,5212,,False,University College London,Higher Education,"Gower St, London WC1E 6BT",2024-08-02,2024-08-02,Apr07_25,,External Examiner - University College London,,,,,,,,
9298,Employment and earnings,2024-07-05,,False,True,Senior Advisor,https://interests-api.parliament.uk/api/v1/Interests/9298,Anna Gelderd,5353,,False,Oceana,Conservation Charity,"C/O Bates Wells & Braithwaite, 10 Queen Street Place, London EC4R 1BE",2024-08-02,2024-08-02,Apr07_25,,Senior Advisor - Oceana,,,,,,,,
7612,Employment and earnings,2024-07-05,,False,True,Head of Campaigns and External Affairs,https://interests-api.parliament.uk/api/v1/Interests/7612,Richard Baker,5253,,False,Enable,Disability third sector organisation.,"Inspire House, 3 Renshaw Place, Eurocentral, Lanarkshire ML1 4UF",2024-08-02,2024-07-26,Apr07_25,,Head of Campaigns and External Affairs - Enable,,,,,,,,
9160,Employment and earnings,2024-07-05,,False,True,Chief Executive Officer,https://interests-api.parliament.uk/api/v1/Interests/9160,Adrian Ramsay,5320,,False,MCS Charitable Foundation,"Charity advocating for decarbonising homes, heat and energy","First Floor, Violet 3, Sci-Tech Daresbury, Keckwick Lane, Chesire WA4 4AB",2024-08-02,2024-08-02,Apr07_25,,Chief Executive Officer - MCS Charitable Foundation,,,,,,,,
6136,Employment and earnings,2024-07-11,,False,True,Leader of Camden Council,https://interests-api.parliament.uk/api/v1/Interests/6136,Georgia Gould,5305,,False,Camden council,,"5 Pancras Square, London N1C 4AG",2024-08-02,2024-08-02,Apr07_25,,Leader of Camden Council - Camden council,,,,,,,,
9486,Employment and earnings,,,False,False,County Councillor,https://interests-api.parliament.uk/api/v1/Interests/9486,Michael Payne,5146,,False,Nottinghamshire County Council,,"County Hall, Loughborough Road, West Bridgford, Nottinghamshire NG2 7PQ",2024-08-02,2024-08-02,Apr07_25,,County Councillor - Nottinghamshire County Council,,,,,,,,
6326,Employment and earnings,,,False,False,Councillor for Cornwall Council,https://interests-api.parliament.uk/api/v1/Interests/6326,Jayne Kirkham,5279,,False,Cornwall Council,unitary council,"Cornwall Council, Treyew Road, Truro, Cornwall TR1 3AY",2024-08-02,2024-08-02,Apr07_25,,Councillor for Cornwall Council - Cornwall Council,,,,,,,,
6850,Employment and earnings,,,False,False,Unitary Councillor,https://interests-api.parliament.uk/api/v1/Interests/6850,Brian Mathew,5214,,False,Wiltshire Council,,"County Hall, Bythesea road, Trowbridge, Wiltshire BA14 8JN",2024-08-02,2024-08-02,Apr07_25,,Unitary Councillor - Wiltshire Council,,,,,,,,
8634,Employment and earnings,2024-07-31,,False,True,Chair (until 31 May 2024) and Board Member of City Regions Board LGA,https://interests-api.parliament.uk/api/v1/Interests/8634,Satvir Kaur,5271,,False,Local Government Association,,"18 Smith Square, London SW1P 3HZ",2024-08-02,2024-08-02,Apr07_25,,Chair (until 31 May 2024) and Board Member of City Regions Board LGA - Local Government Association,,,,,,,,
6378,Employment and earnings,2024-07-04,,False,True,Solicitor,https://interests-api.parliament.uk/api/v1/Interests/6378,Alex McIntyre,5349,,False,DAC Beachcroft LLP,Solicitors Firm,"The Walbrook Building, 25 Walbrook, London EC4N 8AF",2024-08-02,2024-08-02,Apr07_25,,Solicitor - DAC Beachcroft LLP,,,,,,,,
6397,Employment and earnings,2024-07-08,,False,True,Council Leader,https://interests-api.parliament.uk/api/v1/Interests/6397,Dr Beccy Cooper,5307,,False,Worthing Borough Council,,"Town Hall, Chapel Rd, Worthing BN11 1HA",2024-08-02,2024-08-02,Apr07_25,,Council Leader - Worthing Borough Council,,2024-09-15,,,,,,
6581,Employment and earnings,2024-08-23,,False,True,Associate Lecturer,https://interests-api.parliament.uk/api/v1/Interests/6581,Manuela Perteghella,5122,,False,The Open University,"University, higher education institution","Walton Hall, Milton Keynes MK7 6AA",2024-08-01,2024-08-01,Apr07_25,,Associate Lecturer - The Open University,,,,,,,,
6655,Employment and earnings,2024-07-25,,False,True,Principal Consultant,https://interests-api.parliament.uk/api/v1/Interests/6655,Olly Glover,5318,,False,AtkinsRéalis,"Multi-national engineering, services, and consultancy firm","Woodcote Grove, Ashley Road, Epsom, Surrey KT18 5BW",2024-08-01,2024-08-01,Apr07_25,,Principal Consultant - AtkinsRéalis,,,,,,,,
8956,Employment and earnings,,,False,False,Councillor allowance,https://interests-api.parliament.uk/api/v1/Interests/8956,Lauren Edwards,5298,,False,Medway Council,Unitary Local Authority,"Gun Wharf, Dock Road, Chatham, ME4 4TR",2024-08-01,2024-08-01,Apr07_25,,Councillor allowance - Medway Council,,,,,,,,
6588,Employment and earnings,2024-07-08,,True,True,Director and employee,https://interests-api.parliament.uk/api/v1/Interests/6588,Manuela Perteghella,5122,,False,Environmental Policy Consulting,consultancy on environmental policy,"29 Wood Street, Stratford-Upon-Avon, Warwickshire CV37 6JG",2024-08-01,2024-08-01,Apr07_25,,Director and employee - Environmental Policy Consulting,,,,,,,,
8577,Employment and earnings,2024-07-18,,False,True,"Vice Chair, London Councils Transport & Environment Committee",https://interests-api.parliament.uk/api/v1/Interests/8577,Deirdre Costigan,5075,,False,London Councils,,"59½ Southwark Street, London, SE1 0AL",2024-08-01,2024-08-01,Apr07_25,,"Vice Chair, London Councils Transport & Environment Committee - London Councils",,,,,,,,
8176,Employment and earnings,,,False,False,Councillor,https://interests-api.parliament.uk/api/v1/Interests/8176,Pam Cox,5042,,False,Colchester City Council,Local Authority,"Rowan House, Sheepen Road, Colchester CO3 3WG",2024-08-01,2024-07-30,Apr07_25,,Councillor - Colchester City Council,,,,,,,,
7108,Employment and earnings,,False,False,False,Speaking engagement,https://interests-api.parliament.uk/api/v1/Interests/7108,Bridget Phillipson,4046,,False,Labour North West,Labour North West regional party,"Rutherford House, Floor 2, Suite 6B Warrington Road, Birchwood WA3 6ZH",2024-08-01,2024-08-01,Apr07_25,,Speaking engagement - Labour North West,,,,,,,,
6152,Employment and earnings,,,False,False,Councillor,https://interests-api.parliament.uk/api/v1/Interests/6152,Alison Bennett,5283,,False,Mid Sussex District Council,,"Oaklands Rd, Haywards Heath RH16 1SS",2024-08-01,2024-08-01,Apr07_25,,Councillor - Mid Sussex District Council,,,,,,,,
6258,Employment and earnings,,,True,False,Director,https://interests-api.parliament.uk/api/v1/Interests/6258,Alison Griffiths,5203,,True,Gisborne Ltd,"Strategy and Marketing Consulting, Technology Sector",,2024-08-01,2024-08-01,Apr07_25,,Director - Gisborne Ltd,,,,,,,,
6428,Employment and earnings,2024-09-02,,False,True,Local Authority Councillor,https://interests-api.parliament.uk/api/v1/Interests/6428,Patricia Ferguson,5190,,False,Glasgow City Council,,"City Chamber, George Square, Glasgow G2 1DU",2024-08-01,2024-08-01,Apr07_25,2022-05-03,Local Authority Councillor - Glasgow City Council,,2024-10-14,,,,,,
7072,Employment and earnings,2024-07-05,,False,True,Governance Advisor,https://interests-api.parliament.uk/api/v1/Interests/7072,Joe Robertson,5255,,False,Dementia UK,UK Charity,"1 Aldgate, London EC3N 1RE",2024-08-01,2024-08-01,Apr07_25,,Governance Advisor - Dementia UK,,,,,,,,
6848,Employment and earnings,,,False,False,District Councillor,https://interests-api.parliament.uk/api/v1/Interests/6848,Charlie Maynard,5325,,False,West Oxfordshire District Council,District Council,"Wood Green, Witney, Oxon, OX28 1NB",2024-08-01,2024-08-01,Apr07_25,,District Councillor - West Oxfordshire District Council,,,,,,,,
9025,Employment and earnings,2024-06-30,,False,True,Senior Manager at Tech Firm,https://interests-api.parliament.uk/api/v1/Interests/9025,Louise Sandher-Jones,5258,,False,McKenzie Intelligence Services,Insurtech analysing the impact of natural disasters,"29 Throgmorton Street, London EC2N 2AT",2024-08-01,2024-08-01,Apr07_25,,Senior Manager at Tech Firm - McKenzie Intelligence Services,,,,,,,,
7413,Employment and earnings,2024-07-05,,True,True,Executive Director,https://interests-api.parliament.uk/api/v1/Interests/7413,Laura Kyrke-Smith,5341,,False,International Rescue Committee UK,,"100 Wood Street, London EC2V 7AN",2024-08-01,2024-08-01,Apr07_25,,Executive Director - International Rescue Committee UK,,,,,,,,
6539,Employment and earnings,2024-07-12,,False,True,Head of Charity Fundraising,https://interests-api.parliament.uk/api/v1/Interests/6539,Ian Roome,5138,,False,Royal Devon University Healthcare NHS Foundation Trust,NHS Trust,"Wonford, Barrack Road, Exeter EX2 5DW",2024-07-31,2024-07-31,Apr07_25,,Head of Charity Fundraising - Royal Devon University Healthcare NHS Foundation Trust,,,,,,,,
6275,Employment and earnings,,,True,False,Company Director,https://interests-api.parliament.uk/api/v1/Interests/6275,Aphra Brandreth,5241,,False,Smart Vet Ltd (trading as Pet People),Veterinary Clinics,"Central House, 124 High Street, Hampton Hill TW12 1NS",2024-07-31,2024-07-31,Apr07_25,,Company Director - Smart Vet Ltd (trading as Pet People),,,,,,,,
8187,Employment and earnings,,,False,False,Central Bedfordshire Councillor,https://interests-api.parliament.uk/api/v1/Interests/8187,Blake Stephenson,5100,,False,Central Bedfordshire Council,Local Authority,"Priory House, Monks Walk, Chicksands, Bedfordshire SG17 5TQ",2024-07-31,2024-07-31,Apr07_25,,Central Bedfordshire Councillor - Central Bedfordshire Council,,,,,,,,
7173,Employment and earnings,2024-07-31,False,False,True,Project Manager,https://interests-api.parliament.uk/api/v1/Interests/7173,Matt Turmaine,5130,,False,Hertfordshire County Council,,"County Hall, Pegs Lane, Hertford, Hertfordshire SG13 8DF",2024-07-31,2024-07-31,Apr07_25,,Project Manager - Hertfordshire County Council,,,,,,,,
6468,Employment and earnings,2024-07-05,,False,True,Compliance Officer,https://interests-api.parliament.uk/api/v1/Interests/6468,Blake Stephenson,5100,,False,London Stock Exchange Group,,"10 Paternoster Square, London EC4M 7LS",2024-07-31,2024-07-31,Apr07_25,,Compliance Officer - London Stock Exchange Group,,,,,,,,
6012,Employment and earnings,2024-07-06,,False,True,Employment,https://interests-api.parliament.uk/api/v1/Interests/6012,Dan Tomlinson,5282,,False,Joseph Rowntree Foundation,,"40 Water End, York YO30 6WP",2024-07-31,2024-07-31,Apr07_25,,Employment - Joseph Rowntree Foundation,,,,,,,,
6359,Employment and earnings,,,False,False,"Ward Councillor, Herefordshire Council",https://interests-api.parliament.uk/api/v1/Interests/6359,Dr Ellie Chowns,5249,,False,Herefordshire Council,,"Plough Lane, Hereford HR4 0LE",2024-07-31,2024-07-31,Apr07_25,,"Ward Councillor, Herefordshire Council - Herefordshire Council",,,,,,,,
8149,Employment and earnings,2024-07-04,False,False,True,Deputy CEO,https://interests-api.parliament.uk/api/v1/Interests/8149,Joe Powell,5229,,False,Open Government Partnership,Registered Charity,"1 Horse Guards Avenue, London SW1A 2ER",2024-07-31,2024-07-31,Apr07_25,,Deputy CEO - Open Government Partnership,,,,,,,,
6736,Employment and earnings,,,False,False,Provost and Councillor,https://interests-api.parliament.uk/api/v1/Interests/6736,Douglas McAllister,5057,,False,West Dunbartonshire,,"Church St, Dumbarton G82 1QL",2024-07-31,2024-07-31,Apr07_25,,Provost and Councillor - West Dunbartonshire,,,,,,,,
6289,Employment and earnings,,,False,False,Councillor at Gravesham Borough Council,https://interests-api.parliament.uk/api/v1/Interests/6289,Dr Lauren Sullivan,5269,,False,Gravesham Borough Council,,"Civic Centre, Gravesend, Kent DA12 1AU",2024-07-31,2024-07-31,Apr07_25,,Councillor at Gravesham Borough Council - Gravesham Borough Council,,,,,,,,
8060,Employment and earnings,2024-07-04,,False,True,Finance Director,https://interests-api.parliament.uk/api/v1/Interests/8060,Chris Coghlan,5198,,False,Access-The Foundation for Social Investment,UK registered charity,"8-10 New Fetter Lane, London EC4A 1AZ",2024-07-30,2024-07-30,Apr07_25,,Finance Director - Access-The Foundation for Social Investment,,,,,,,,
6299,Employment and earnings,2024-07-25,,False,True,Employee - Chief Executive,https://interests-api.parliament.uk/api/v1/Interests/6299,Martin Rhodes,5251,,False,Scottish Fair Trade Forum,Registered charity and company limited by guarantee promoting Fair Trade,"Robertson House, 152 Bath Street, Glasgow G2 4TB",2024-07-30,2024-07-30,Apr07_25,,Employee - Chief Executive - Scottish Fair Trade Forum,,,,,,,,
6292,Employment and earnings,2024-07-08,,False,True,Senior Associate,https://interests-api.parliament.uk/api/v1/Interests/6292,James McMurdock,5361,,False,Standard Chartered Bank,Bank,"1 Basinghall Avenue, London, EC2V 5DD",2024-07-30,2024-07-30,Apr07_25,,Senior Associate - Standard Chartered Bank,,,,,,,,
7158,Employment and earnings,2024-11-30,,False,True,Elected Member of East Dunbartonshire Council,https://interests-api.parliament.uk/api/v1/Interests/7158,Susan Murray,5157,,False,East Dunbartonshire Council,I have now resigned as an elected member of East Dunbartonshire Council,"Southbank Marina, 12 Strathkelvin Place, Kirkintilloch, Glasgow, G66 1TJ",2024-07-30,2024-07-30,Apr07_25,,Elected Member of East Dunbartonshire Council - East Dunbartonshire Council,,2024-12-16,,,,,,
6567,Employment and earnings,2024-07-05,,False,True,Partner,https://interests-api.parliament.uk/api/v1/Interests/6567,Olivia Bailey,5337,,False,Public First,,"20 Victoria Street, London SW1H 0NB",2024-07-30,2024-07-30,Apr07_25,,Partner - Public First,,,,,,,,
7931,Employment and earnings,2024-07-05,,False,True,"Head of Research, Policy and External Relations",https://interests-api.parliament.uk/api/v1/Interests/7931,Kate Dearden,5224,,False,Community trade union,,"465c Caledonian Road, London N7 9GX",2024-07-30,2024-07-30,Apr07_25,,"Head of Research, Policy and External Relations - Community trade union",,,,,,,,
7404,Employment and earnings,2024-09-15,,False,True,Professor,https://interests-api.parliament.uk/api/v1/Interests/7404,Pam Cox,5042,,False,University of Essex,,"Wivenhoe Park, Colchester CO4 3SQ",2024-07-30,2024-07-30,Apr07_25,,Professor - University of Essex,,,,,,,,
6285,Employment and earnings,2024-07-05,,False,True,Post-doctoral researcher,https://interests-api.parliament.uk/api/v1/Interests/6285,Peter Swallow,5165,,False,Durham University,University,"The Palatine Centre, University, Stockton Rd, Durham DH1 3LE",2024-07-30,2024-07-30,Apr07_25,,Post-doctoral researcher - Durham University,,,,,,,,
7946,Employment and earnings,2024-07-04,,False,True,London Councils Executive Committee Member,https://interests-api.parliament.uk/api/v1/Interests/7946,Nesil Caliskan,5180,,False,London Council,,"59½ Southwark Street, London SE1 0AL",2024-07-30,2024-07-29,Apr07_25,,London Councils Executive Committee Member - London Council,,,,,,,,
6464,Employment and earnings,2024-07-08,False,False,True,Senior Researcher,https://interests-api.parliament.uk/api/v1/Interests/6464,Mr Connor Rand,5159,,False,"Union of Shop, Distributive and Allied Workers (Usdaw)",,"Quays, Voyager Building, 2 Furness Quay, Salford M503XZ",2024-07-30,2024-07-30,Apr07_25,,"Senior Researcher - Union of Shop, Distributive and Allied Workers (Usdaw)",,,,,,,,
8290,Employment and earnings,2024-07-05,,False,True,Director of Labour Together,https://interests-api.parliament.uk/api/v1/Interests/8290,Josh Simons,5060,,False,Labour Together,a political think tank,"Langley House, Park Road, East Finchley, London N2 8EY",2024-07-30,2024-07-30,Apr07_25,2022-10-01,Director of Labour Together - Labour Together,,,,,,,,
8268,Employment and earnings,2024-07-31,,False,True,Councillor,https://interests-api.parliament.uk/api/v1/Interests/8268,Brian Leishman,5196,,False,Perth and Kinross Council,Local Government.,"Pullar House, Kinnoull Street, Perth PH1 5GD",2024-07-30,2024-07-30,Apr07_25,,Councillor - Perth and Kinross Council,,2024-11-20,,,,,,
7935,Employment and earnings,2024-07-04,,True,True,Leader of the Labour Group (LGA),https://interests-api.parliament.uk/api/v1/Interests/7935,Nesil Caliskan,5180,,False,Local Government Association,,"18 Smith Square, Westminster, London SW1P 3HZ",2024-07-30,2024-07-29,Apr07_25,,Leader of the Labour Group (LGA) - Local Government Association,,,,,,,,
6453,Employment and earnings,2024-07-08,,False,True,Political Officer,https://interests-api.parliament.uk/api/v1/Interests/6453,Michael Wheeler,5242,,False,"Union of Shop, Distributive and Allied Workers",Trade Union,"Voyager Building, 2 Furness Quay, Salford Quays M50 3XZ",2024-07-30,2024-07-30,Apr07_25,,"Political Officer - Union of Shop, Distributive and Allied Workers",,,,,,,,
8196,Employment and earnings,2024-07-05,,False,True,Trade Union Official,https://interests-api.parliament.uk/api/v1/Interests/8196,Laurence Turner,5234,,False,GMB Union,,"22 Stephenson Way, London NW1 2HD",2024-07-30,2024-07-30,Apr07_25,,Trade Union Official - GMB Union,,,,,,,,
6662,Employment and earnings,2024-08-21,,True,True,Board Member,https://interests-api.parliament.uk/api/v1/Interests/6662,Chris Kane,5155,,False,Loch Lomond and the Trossachs National Park,,"Carrochan Road, Balloch G63 8EG",2024-07-30,2024-07-30,Apr07_25,,Board Member - Loch Lomond and the Trossachs National Park,,2024-09-14,,,,,,
7521,Employment and earnings,,,False,False,City Councillor,https://interests-api.parliament.uk/api/v1/Interests/7521,David Williams,5151,,False,Stoke-on-Trent City Council,,"Civic Centre, Glebe Street, ST4 1HH",2024-07-30,2024-07-30,Apr07_25,,City Councillor - Stoke-on-Trent City Council,,,,,,,,
6886,Employment and earnings,2024-07-05,,False,True,Senior Public Affairs Officer,https://interests-api.parliament.uk/api/v1/Interests/6886,Tom Rutland,5222,,False,Prospect trade union,,"100 Rochester Row, London SW1P 1JP",2024-07-30,2024-07-30,Apr07_25,,Senior Public Affairs Officer - Prospect trade union,,,,,,,,
6644,Employment and earnings,2024-07-09,,False,True,Humanities Teacher,https://interests-api.parliament.uk/api/v1/Interests/6644,Tristan Osborne,5220,,False,Endeavour Multi-Academy Trust,Education,"Parsons Lane, Wilmington, Kent DA2 7BB",2024-07-30,2024-07-30,Apr07_25,,Humanities Teacher - Endeavour Multi-Academy Trust,,,,,,,,
6019,Employment and earnings,2024-07-05,False,False,True,Trade Union Official,https://interests-api.parliament.uk/api/v1/Interests/6019,Neil Duncan-Jordan,5359,,False,UNISON,,"130 Euston Road, London NW1 2AY",2024-07-29,2024-07-29,Apr07_25,,Trade Union Official - UNISON,,,,,,,,
