ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,Appg,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Link,Updated_2
4807,General Mills UK Ltd - £320.00,,2024-03-25,2024-03-29,,"Gifts, benefits and hospitality from UK sources",4993,Keir Mather,,In kind,Ticket and dinner to Food and Drink Federation annual dinner,320.00,2024-03-20,2024-03-20,,True,General Mills UK Ltd,"Capital Court, 30 Windsor Street, Uxbridge UB8 1AB",Company,General Mills UK Ltd,,04633664,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4807,
5028,"Lord Michael Hintze - £1,000.00",,2024-03-28,2024-03-29,,"Gifts, benefits and hospitality from UK sources",4805,Alicia Kearns,,In kind,One ticket for the Conservative Party Winter Ball,1000.00,2024-02-29,2024-02-29,,True,Lord Michael Hintze,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/5028,
4888,Manchester City FC - £840.00,,2024-03-26,2024-03-29,,"Gifts, benefits and hospitality from UK sources",4263,Lucy Powell,,In kind,Two tickets to Manchester City v Newcastle for me and one guest with hospitality (£420 per ticket),840.00,2024-03-16,2024-03-16,,False,Manchester City FC,"Etihad Stadium, Etihad Campus, Manchester M11 3FF",Company,Manchester City FC,,00040946,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4888,
4894,Manchester City FC - £150.00,,2024-03-26,2024-03-29,,"Gifts, benefits and hospitality from UK sources",4263,Lucy Powell,,In kind,"Two tickets for the Manchester City Women vs. Manchester United Women match, as guests of Manchester City for my staff member",150.00,2024-03-23,2024-03-23,,False,Manchester City FC,"Etihad Stadium, Etihad Campus, Manchester M11 3F",Company,Manchester City FC,,00040946,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4894,
5038,Diageo plc - £324.91,,2024-03-25,2024-03-28,,"Gifts, benefits and hospitality from UK sources",1591,Tim Farron,,In kind,A dinner that I was unable to attend at the last minute,324.91,2024-02-20,2024-02-20,,True,Diageo plc,"16 Marlborough Street, London W1F 7HS",Company,Diageo plc,,23307,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5038,
4542,"Google UK Ltd - £1,350.00",,2024-03-21,2024-03-28,,"Gifts, benefits and hospitality from UK sources",4607,Stephanie Peacock,,In kind,Ticket and hospitality as a guest of YouTube at the BRIT Awards,1350.00,2024-03-02,2024-03-02,,True,Google UK Ltd,"Belgrave House, 76 Buckingham Palace Road, London SW1W 9QT",Company,Google UK Ltd,,03977902,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4542,
4580,The All England Lawn Tennis Club (Championships) Limited - £460.00,,2024-03-22,2024-03-25,,"Gifts, benefits and hospitality from UK sources",4607,Stephanie Peacock,,In kind,"Kit given and used as part of visit to The All England Lawn Tennis Club (Championships) Limited, to myself and my staff member",460.00,2024-03-01,2024-03-01,,False,The All England Lawn Tennis Club (Championships) Limited,"Church Road, Wimbledon SW19 5AE",Company,The All England Lawn Tennis Club (Championships) Limited,,7546773,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4580,
4578,English Football League (EFL) - £400.00,,2024-03-22,2024-03-25,,"Gifts, benefits and hospitality from UK sources",394,Mr Clive Betts,,In kind,EFL Cup Final ticket and hospitality,400.00,2024-02-25,2024-02-25,,True,English Football League (EFL),"EFL House, 10-12 West Cliff, Preston PR1 8HU",Company,English Football League (EFL),,80612,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4578,
4510,"BPI (British Recorded Music Industry) Ltd - £3,000.00",,2024-03-20,2024-03-22,,"Gifts, benefits and hospitality from UK sources",4407,Nigel Huddleston,,In kind,Two tickets to the Brit Awards with hospitality,3000.00,2024-03-02,2024-03-02,,False,BPI (British Recorded Music Industry) Ltd,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music Industry) Ltd,,01132389,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4510,
4539,"Google UK Limited - £1,350.00",,2024-03-21,2024-03-22,,"Gifts, benefits and hospitality from UK sources",4620,Ellie Reeves,,In kind,Ticket and hospitality as a guest of YouTube at the Brit Awards,1350.00,2024-03-02,2024-03-02,,True,Google UK Limited,"Belgrave House, 76 Buckingham Palace Road, London SW1W 9QT",Company,Google UK Limited,,03977902,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4539,
4538,Association of School & College Leaders - £310.00,,2024-03-21,2024-03-22,,"Gifts, benefits and hospitality from UK sources",4046,Bridget Phillipson,,In kind,Two hotel rooms for me and a member of staff to enable me to give a speech at ASCL's Annual Conference in Liverpool,310.00,2024-03-08,2024-03-08,,False,Association of School & College Leaders,"2nd Floor, Peat House, 1 Waterloo Way, Leicester LE1 6LP",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/4538,
4537,Royal Shakespeare Company - £382.00,,2024-03-19,2024-03-21,,"Gifts, benefits and hospitality from UK sources",4518,Tulip Siddiq,,In kind,Four tickets to Royal Shakespeare Company production of My Neighbour Totoro at the Barbican,382.00,2024-02-07,2024-02-07,,False,Royal Shakespeare Company,"3 Chapel Lane, Stratford upon Avon CV37 6BE",Other,,,,,,registered charity,https://interests-api.parliament.uk/api/v1/Interests/4537,
4501,The Jockey Club - £520.00,,2024-03-20,2024-03-20,,"Gifts, benefits and hospitality from UK sources",4048,Caroline Nokes,,In kind,Two tickets (£100 per person) with food and refreshments (£160 per person) to Cheltenham Festival,520.00,2024-03-15,2024-03-15,,False,The Jockey Club,"Jockey Club Racecourses Ltd, 75 High Holborn, London WC1V 6LS",Company,The Jockey Club,,2909409,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4501,
4484,City Football Group Ltd - £400.00,,2024-03-19,2024-03-20,,"Gifts, benefits and hospitality from UK sources",4456,Jeff Smith,,In kind,One ticket to Manchester City vs. Copenhagen football match at the Etihad Stadium plus hospitality,400.00,2024-03-06,2024-03-06,,True,City Football Group Ltd,"City Football HQ, 400 Ashton New Road, Manchester M11 4TQ",Company,City Football Group Ltd,,08355862,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4484,
4643,"Football Association Premier League Limited - £1,500.00",,2024-03-18,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4505,Peter Kyle,,In kind,"Guest at Brit Awards, with included hospitality",1500.00,2024-03-02,2024-03-02,,True,Football Association Premier League Limited,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,Football Association Premier League Limited,,02719699,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4643,
4653,"Premier League - £3,000.00",,2024-03-14,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Five tickets with hospitality to Arsenal vs Porto,3000.00,2024-03-12,2024-03-12,,False,Premier League,"57 North Wharf Road, London W2 1HQ",Company,Premier League,,02719699,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4653,
4610,"BPI (British Recorded Music) Ltd - £2,937.50",,2024-03-13,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4008,Dame Caroline Dinenage,,In kind,Two tickets with hospitality to the BRIT Awards,2937.50,2024-03-02,2024-03-02,,False,BPI (British Recorded Music) Ltd,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music) Ltd,,01132389,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4610,
4621,Centre for Turkey Studies and Development Ltd - £600.00,,2024-03-06,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4938,Paulette Hamilton,,In kind,Two tickets to the Kebab Awards 2024,600.00,2024-02-27,2024-02-27,,False,Centre for Turkey Studies and Development Ltd,"239-241 Kennington Lane, London SE11 5QU",Company,Centre for Turkey Studies and Development Ltd,,07512777,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4621,
4623,"The Football Association Premier League Ltd - £1,250.00",,2024-03-07,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4511,Dr Rupa Huq,,In kind,Ticket with hospitality to the Brit Awards,1250.00,2024-03-02,2024-03-02,,True,The Football Association Premier League Ltd,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,The Football Association Premier League Ltd,,02719699,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4623,
4458,"Channel Four TV Corporation - £3,160.00",,2024-02-27,2024-03-18,,"Gifts, benefits and hospitality from UK sources",39,Sir John Whittingdale,,In kind,Two tickets with hospitality to the BAFTA EE Film Awards,3160.00,2024-02-18,2024-02-18,,False,Channel Four TV Corporation,"124 Horseferry Road, London SW1P 2TX",Company,Channel Four TV Corporation,,01533774,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4458,
4459,FREENOW (Trading as TRANSOPCO UK LTD) - £400.00,,2024-02-29,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4598,Mohammad Yasin,,In kind,Tickets and entertainment for me and a family member for Luton v Manchester Utd football match,400.00,2024-02-18,2024-02-18,,False,FREENOW (Trading as TRANSOPCO UK LTD),"47-51 Great Suffolk St, London SE1 0BS",Company,FREENOW (Trading as TRANSOPCO UK LTD),,11435887,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4459,
4652,"Kamal Pankhania - £1,500.00",,2024-03-06,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4872,David Simmonds,,In kind,Ticket to the Conservative Winter Party,1500.00,2024-02-29,2024-02-29,,True,Kamal Pankhania,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/4652,
4599,Diageo Plc - £324.91,,2024-03-05,2024-03-18,,"Gifts, benefits and hospitality from UK sources",1442,Mr Alistair Carmichael,,In kind,I attended a dinner hosted by Diageo for MPs to discuss challenges facing the hospitality and drinks industries,324.91,2024-02-20,2024-02-20,,True,Diageo Plc,"16 Marlborough Street, London W1F 7 HS",Company,Diageo Plc,,23307,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4599,
4603,"UK Music Limited - £3,000.00",,2024-03-05,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4769,Daisy Cooper,,In kind,Two tickets with hospitality to the 2024 BRIT Awards,3000.00,2024-03-02,2024-03-02,,False,UK Music Limited,"UK Music, Work.Life, 33 Foley Street, London W1W 7TL",Company,UK Music Limited,,03245288,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4603,
4455,Norwich City Football Club - £820.00,,2024-03-04,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Four match tickets and hospitality,820.00,2024-03-02,2024-03-02,,False,Norwich City Football Club,"Carrow Road, Norwich NR1 1JE",Company,Norwich City Football Club,,00154044,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4455,
4457,The Football Association Limited - £476.00,,2024-02-26,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4479,Nick Thomas-Symonds,,In kind,Two hospitality tickets for the Carabao Cup Final at Wembley,476.00,2024-02-25,2024-02-25,,False,The Football Association Limited,"Wembley Stadium, Wembley, London HA9 0WS",Company,The Football Association Limited,,00077797,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4457,
4655,BBC - £90.00,,2024-03-08,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4479,Nick Thomas-Symonds,,In kind,"Associated with an appearance on Question Time, car travel to and from my constituency to Cardiff (value is estimated)",90.00,2024-03-07,2024-03-07,,True,BBC,"Broadcasting House, Portland Place, London W1A 1AA",Company,BBC,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4655,
4647,Diageo Plc - £324.91,,2024-03-11,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4656,Layla Moran,,In kind,I attended a dinner as part of a discussion on issues facing the hospitality and drinks industries,324.91,2024-02-20,2024-02-20,,True,Diageo Plc,"16 Great Marlborough Street, London SW1F 7HS",Company,Diageo Plc,,23307,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4647,
4589,SC4 - £500.00,,2024-03-14,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4623,Tonia Antoniazzi,,In kind,Ticket with hospitality for Wales v France rugby match at the Principality Stadium (value is estimated),500.00,2024-03-10,2024-03-10,,True,SC4,"Canolfan SC4 Yr Egin, Carmarthen SA31 3EQ",Company,SC4,,03418710,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4589,
4445,The Football Association - £476.00,,2024-02-28,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4923,Kim Leadbeater,,In kind,Two tickets with hospitality to the Carabao Cup Final,476.00,2024-02-25,2024-02-25,,False,The Football Association,"Wembley Stadium, PO Box 1966, London SW1P 9EQ",Company,The Football Association,,00077797,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4445,
4639,Diageo Plc - £324.91,,2024-03-05,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4634,Christine Jardine,,In kind,Dinner and whisky tasting as part of a discussion on issues facing Scotch whisky industry,324.91,2024-02-20,2024-02-20,,True,Diageo Plc,"16 Great Marlborough Street, London W1F 7HS",Company,Diageo Plc,,00023307,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4639,
4256,Flutter Entertainment UK - £700.00,,2024-02-28,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4849,Alex Davies-Jones,,In kind,Two tickets with hospitality for the Carabao Cup (value is estimated),700.00,2024-02-25,2024-02-25,,False,Flutter Entertainment UK,"4 Wellington Place, Leeds LS1 4AP",Company,Flutter Entertainment UK,,12341350,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4256,
4648,"BPI (British Recorded Music Industry) Ltd - £3,000.00",,2024-03-06,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4048,Caroline Nokes,,In kind,Two tickets with hospitality to the Brit Awards 2024,3000.00,2024-03-02,2024-03-02,,False,BPI (British Recorded Music Industry) Ltd,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music Industry) Ltd,,01132380,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4648,
4654,"BPI (British Recorded Music Industry) Limited - £3,000.00",,2024-03-15,2024-03-18,,"Gifts, benefits and hospitality from UK sources",177,Gareth Thomas,,In kind,Two tickets and hospitality for the BRIT Awards 2024,3000.00,2024-03-02,2024-03-02,,False,BPI (British Recorded Music Industry) Limited,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music Industry) Limited,,01132389,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4654,
4544,"Viaro Energy - £2,500.00",,2024-02-15,2024-03-18,2024-03-04,"Gifts, benefits and hospitality from UK sources",188,Ed Davey,,In kind,A seat at Viaro Energy's table at the London Air Ambulance Charity Gala,2500.00,2024-02-07,2024-02-07,,True,Viaro Energy,"5th Floor Viaro House, 20-23 Holborn, London EC1N 2JD",Company,Viaro Energy,,12471979,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4544,
4595,"UK Music - £3,000.00",,2024-03-06,2024-03-18,,"Gifts, benefits and hospitality from UK sources",1446,Chris Bryant,,In kind,Two tickets with hospitality to the BRIT awards,3000.00,2024-03-02,2024-03-02,,False,UK Music,"Work.Life, 33 Foley Street, London W1W 7TL",Company,UK Music,,3245288,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4595,
4609,Open Reach - £458.00,,2024-03-12,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4849,Alex Davies-Jones,,In kind,Dinner for myself and a friend for St David’s Day,458.00,2024-03-01,2024-03-01,,False,Open Reach,"Kelvin House, 123 Judd Street, London WC1H 9NP",Company,Open Reach,,10690039,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4609,
4622,"Channel Four Television Corporation - £3,160.00",,2024-03-08,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4407,Nigel Huddleston,,In kind,Two tickets with hospitality to the BAFTA EE Film Awards,3160.00,2024-02-18,2024-02-18,,False,Channel Four Television Corporation,"124 Horseferry Road, London SW1P 2TX",Company,Channel Four Television Corporation,,04106849,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4622,
4452,Diageo - £324.91,,2024-02-23,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4934,Helen Morgan,,In kind,I attended a dinner hosted by Diageo for MPs to discuss challenges facing the hospitality and drinks industries,324.91,2024-02-20,2024-02-20,,True,Diageo,"16 Great Marlborough Street, London W1F 7HS",Company,Diageo,,23307,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4452,
3857,Everton Football Club - £600.00,,2024-02-29,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4651,Dan Carden,,In kind,Tickets and hospitality for me and a staff member to Everton v Luton,600.00,2024-01-27,2024-01-27,,False,Everton Football Club,"Goodison Road, Liverpool L4 4EL",Company,Everton Football Club,,36624,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3857,
4258,The English Football League - £350.00,,2024-02-28,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4735,Stephen Flynn,,In kind,Ticket with hospitality for the Carabao Cup Final at Wembley (value is estimated),350.00,2024-02-25,2024-02-25,,True,The English Football League,"EFL House, 10-12 West Cliff, Preston PR1 8HU",Company,The English Football League,,00080612,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4258,
4651,UNISON - £280.00,,2024-03-11,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4356,Angela Rayner,,In kind,Hotel accommodation (two rooms including breakfast) for overnight stay for speaking at the UNISON Community Conference,280.00,2024-03-08,2024-03-08,2024-03-09,False,UNISON,"UNISON Centre, 130 Euston Road, London NW1 2AY",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/4651,
4661,"BPI (British Recorded Music) Ltd - £3,000.00",,2024-03-11,2024-03-18,,"Gifts, benefits and hospitality from UK sources",39,Sir John Whittingdale,,In kind,Two tickets with hospitality to the BRIT Awards,3000.00,2024-03-02,2024-03-02,,False,BPI (British Recorded Music) Ltd,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music) Ltd,,01132389,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4661,
4453,Crystal Palace Football Club - £360.00,,2024-02-20,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4783,Kate Osborne,,In kind,Ticket with hospitality to a football match,360.00,2024-01-30,2024-01-30,,True,Crystal Palace Football Club,"Selhurst Park, Holmesdale Road, London SE25 6PU",Company,Crystal Palace Football Club,,07270793,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4453,
3856,"Channel 4 - £3,160.00",,2024-02-26,2024-03-18,,"Gifts, benefits and hospitality from UK sources",1446,Chris Bryant,,In kind,Tickets with hospitality for me and my partner to the 2024 BAFTAs,3160.00,2024-02-18,2024-02-18,,False,Channel 4,"124 Horseferry Road, London SW1P 2TX",Company,Channel 4,,01533774,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3856,
4650,UNISON - £248.00,,2024-03-11,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4356,Angela Rayner,,In kind,Hotel accommodation for overnight stay for speaking at the UNISON Northern Regional Conference,248.00,2024-01-13,2024-01-13,2024-01-14,True,UNISON,"UNISON Centre, 130 Euston Road, London NW1 2AY",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/4650,
4616,Diageo Plc - £324.91,,2024-03-08,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4942,Richard Foord,,In kind,I attended a dinner hosted by Diageo for MPs to discuss challenges facing the hospitality and drinks industries,324.91,2024-02-20,2024-02-20,,True,Diageo Plc,"16 Marlborough Street, London W1F 7HS",Company,Diageo Plc,,23307,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4616,
4620,Diageo Plc - £324.91,,2024-03-13,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4918,Sarah Green,,In kind,I attended a dinner for MPs to discuss challenges facing the hospitality and drinks industries,324.91,2024-02-20,2024-02-20,,True,Diageo Plc,"16 Great Marlborough Street, London SW1F 7HS",Company,Diageo Plc,,23307,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4620,
4430,"NBC Universal International - £1,580.00",,2024-02-21,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4473,Louise Haigh,,In kind,One ticket with hospitality to the BAFTAs,1580.00,2024-02-15,2024-02-15,,True,NBC Universal International,"Central St Giles, St Giles High Street, London WC2H 8NU",Company,NBC Universal International,,04415234,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4430,
4257,"Channel Four - £3,160.00",,2024-02-26,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4008,Dame Caroline Dinenage,,In kind,Two tickets with hospitality to the BAFTA EE Awards,3160.00,2024-02-18,2024-02-18,,False,Channel Four,"124 Horseferry Road, London SW1P 2TX",Company,Channel Four,,01533774,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4257,
4646,"Premier League - £3,000.00",,2024-03-08,2024-03-18,,"Gifts, benefits and hospitality from UK sources",1587,Pat McFadden,,In kind,Two tickets to the Brit Awards,3000.00,2024-03-02,2024-03-02,,False,Premier League,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,Premier League,,02719699,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4646,
4604,"JBC Defence Ltd - £2,916.67",,2024-03-08,2024-03-18,,"Gifts, benefits and hospitality from UK sources",185,Jeremy Corbyn,,In kind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,2916.67,2024-03-04,2024-03-04,,True,JBC Defence Ltd,"PO Box 2410, 49 Salisbury St, Fordingbridge SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4604,
4454,"NBC Universal International - £1,580.00",,2024-02-20,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4607,Stephanie Peacock,,In kind,"Ticket to British Academy Film Awards pre reception, dinner and party",1580.00,2024-02-18,2024-02-18,,True,NBC Universal International,"Central St Giles, St Giles High Street, London WC2H 8NU",Company,NBC Universal International,,04415234,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4454,
4456,Campaign for Socialism - £316.00,,2024-02-28,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4786,Zarah Sultana,,In kind,"Associated with being a guest speaker at a Campaign for Socialism fringe event at Scottish Labour conference, train travel and hotel accommodation for one night",316.00,2024-02-17,2024-02-17,2024-02-18,True,Campaign for Socialism,private,Other,,,,,,voluntary organisation,https://interests-api.parliament.uk/api/v1/Interests/4456,
4642,"Premier League - £1,500.00",,2024-03-12,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4026,Liz Kendall,,In kind,Two tickets with hospitality to the Brit Awards 2024,1500.00,2024-03-02,2024-03-02,,False,Premier League,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,Premier League,,02719699,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4642,
4649,ThisGeneration Communications - £800.00,,2023-12-07,2024-03-18,2024-01-17,"Gifts, benefits and hospitality from UK sources",4356,Angela Rayner,,In kind,Four tickets with hospitality for the 2023 Football for Change Gala,800.00,2023-11-18,2023-11-18,,False,ThisGeneration Communications,"Unit 14, Tower Street, Brunswick Business Park, Liverpool L3 4BJ",Company,ThisGeneration Communications,,08544358,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4649,2024-03-13
4442,"BBC - £1,050.00",,2024-02-21,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4634,Christine Jardine,,In kind,Two tickets plus hospitality to the Wales vs Scotland Men's Six Nations match in Cardiff (value is approximate),1050.00,2024-02-03,2024-02-03,,False,BBC,"BBC Cymru Wales, 3 Central Square, Cardiff CF10 1FT",Company,BBC,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4442,
4259,The FA Group - £476.00,,2024-03-04,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4491,Vicky Foxcroft,,In kind,Two tickets with hospitality for the Carabao Cup Final,476.00,2024-02-25,2024-02-25,,False,The FA Group,"Wembley Stadium, PO Box 1966, London SW1P 9EQ",Company,The FA Group,,77797,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4259,
4260,The Football Association Ltd - £476.00,,2024-03-04,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4603,Preet Kaur Gill,,In kind,Two tickets with hospitality for the Carabao Cup Final,476.00,2024-02-25,2024-02-25,,False,The Football Association Ltd,"Wembley Stadium, Wembley, London HA9 0WS",Company,The Football Association Ltd,,77797,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4260,
4252,Diageo Plc - £324.91,,2024-03-01,2024-03-18,,"Gifts, benefits and hospitality from UK sources",4765,Wendy Chamberlain,,In kind,I attended a dinner hosted by Diageo for MPs to discuss challenges facing the hospitality and drinks industries,324.91,2024-02-20,2024-02-20,,True,Diageo Plc,"16 Marlborough Street, London W1F 7HS",Company,Diageo Plc,,23307,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4252,
4613,Oxford United Football Club LTD - £305.00,,2024-03-07,2024-03-18,2024-03-15,"Gifts, benefits and hospitality from UK sources",4657,Anneliese Dodds,,In kind,Family ticket with hospitality to a football match. The value of the family ticket and hospitality was donated to charity,305.00,2024-03-04,2024-03-04,,False,Oxford United Football Club LTD,"The Kassam Stadium, Grenoble Road, Oxford OX4 4XP",Company,Oxford United Football Club LTD,,00470509,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/4613,
3444,LNER - £301.00,,2021-09-06,2024-03-17,2024-01-19,"Gifts, benefits and hospitality from UK sources",4923,Kim Leadbeater,,In kind,"Following the murder of my sister, Jo Cox MP, in 2016, Virgin Trains and later LNER have provided myself and my family with a travel permit for use on personal rail journeys. It is not possible to provide an accurate value for this benefit, but it is expected to be worth over the threshold for this category (value is estimated)",301.00,2021-07-01,2021-07-01,,False,LNER,"East Coast House 25, Skeldergate, York YO1 6DH",Company,LNER,,04659712,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3444,
3417,Oxford Farming Conference - £461.00,,2024-01-29,2024-03-17,,"Gifts, benefits and hospitality from UK sources",4268,Steve Reed,,In kind,"Overnight stay for myself, plus two day passes for my staff, while attending the Oxford Farming Conference",461.00,2024-01-03,2024-01-03,2024-01-04,False,Oxford Farming Conference,"BGA House, Nottingham Road, Louth LN11 0WB",Company,Oxford Farming Conference,,02005012,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3417,
3472,UK Music - £581.00,,2024-02-12,2024-03-17,,"Gifts, benefits and hospitality from UK sources",4658,Alex Sobel,,In kind,Ticket with hospitality for the MOBO Awards,581.00,2024-02-07,2024-02-07,,True,UK Music,"4th Floor, 49 Whitehall, London SW1A 2BX",Company,UK Music,,3245288,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3472,
3477,Business Sweden - £305.00,,2024-01-03,2024-03-17,,"Gifts, benefits and hospitality from UK sources",4785,Dr Ben Spencer,,In kind,Invited to the Sweden-UK Royal Gala Dinner,305.00,2023-11-29,2023-11-29,,True,Business Sweden,"Sweden House, 5 Upper Montagu Street, London W1H 2AG",Company,Business Sweden,,FC037078,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3477,
3420,Leeds Theatre Trust Ltd - £128.00,,2024-01-10,2024-03-17,,"Gifts, benefits and hospitality from UK sources",4031,Rachel Reeves,,In kind,Two theatre tickets,128.00,2023-02-11,2023-02-11,,False,Leeds Theatre Trust Ltd,"Leeds Playhouse, Playhouse Square Quarry Hill, Leeds LS2 7UP",Company,Leeds Theatre Trust Ltd,,926862,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3420,
